Año,Date,Open,High,Low,Close,Adj Close,Volume,,,,,,,,,,
2018,09/04/2018,"7,044.31982","7,178.10986","6,661.99023","6,770.72998","6,770.72998","4,894,060,032",,,,,,,,,,
2018,10/04/2018,"6,795.43994","6,872.41016","6,704.14990","6,834.75977","6,834.75977","4,272,750,080",,,,,,,,,,
2018,11/04/2018,"6,843.47022","6,968.31982","6,817.58984","6,968.31982","6,968.31982","4,641,889,792",,,,,,,,,,
2018,12/04/2018,"6,955.37988","7,899.22998","6,806.50977","7,889.25000","7,889.25000","8,906,250,240",,,,,,,,,,
2018,13/04/2018,"7,901.08984","8,183.95996","7,758.93018","7,895.95996","7,895.95996","7,764,460,032",,,,,,,,,,
2018,14/04/2018,"7,874.66992","8,140.70996","7,846.00000","7,986.24023","7,986.24023","5,191,430,144",,,,,,,,,,
2018,15/04/2018,"7,999.33008","8,338.41992","7,999.33008","8,329.11035","8,329.11035","5,244,480,000",,,,,,,,,,
2018,16/04/2018,"8,337.57031","8,371.15039","7,925.72998","8,058.66992","8,058.66992","5,631,309,824",,,,,,,,,,
2018,17/04/2018,"8,071.66016","8,285.95996","7,881.72022","7,902.08984","7,902.08984","6,900,879,872",,,,,,,,,,
2018,18/04/2018,"7,944.43018","8,197.79981","7,886.00977","8,163.41992","8,163.41992","6,529,909,760",,,,,,,,,,
2018,19/04/2018,"8,159.27002","8,298.69043","8,138.77979","8,294.30957","8,294.30957","7,063,209,984",,,,,,,,,,
2018,20/04/2018,"8,286.87988","8,880.23047","8,244.54004","8,845.83008","8,845.83008","8,438,110,208",,,,,,,,,,
2018,21/04/2018,"8,848.79004","8,997.57031","8,652.15039","8,895.58008","8,895.58008","7,548,550,144",,,,,,,,,,
2018,22/04/2018,"8,925.05957","9,001.63965","8,779.61035","8,802.45996","8,802.45996","6,629,899,776",,,,,,,,,,
2018,23/04/2018,"8,794.38965","8,958.54981","8,788.80957","8,930.87988","8,930.87988","6,925,190,144",,,,,,,,,,
2018,24/04/2018,"8,934.33984","9,732.61035","8,927.83008","9,697.50000","9,697.50000","10,678,800,384",,,,,,,,,,
2018,25/04/2018,"9,701.03027","9,745.32031","8,799.83984","8,845.74023","8,845.74023","11,083,100,160",,,,,,,,,,
2018,26/04/2018,"8,867.32031","9,281.50977","8,727.08984","9,281.50977","9,281.50977","8,970,559,488",,,,,,,,,,
2018,27/04/2018,"9,290.62988","9,375.46973","8,987.04981","8,987.04981","8,987.04981","7,566,289,920",,,,,,,,,,
2018,28/04/2018,"8,939.26953","9,412.08984","8,931.99023","9,348.48047","9,348.48047","7,805,479,936",,,,,,,,,,
2018,29/04/2018,"9,346.41016","9,531.49023","9,193.70996","9,419.08008","9,419.08008","8,853,000,192",,,,,,,,,,
2018,30/04/2018,"9,426.11035","9,477.13965","9,166.80957","9,240.54981","9,240.54981","8,673,920,000",,,,,,,,,,
2018,01/05/2018,"9,251.46973","9,255.87988","8,891.04981","9,119.00977","9,119.00977","7,713,019,904",,,,,,,,,,
2018,02/05/2018,"9,104.59961","9,256.51953","9,015.13965","9,235.91992","9,235.91992","7,558,159,872",,,,,,,,,,
2018,03/05/2018,"9,233.96973","9,798.33008","9,188.15039","9,743.86035","9,743.86035","10,207,299,584",,,,,,,,,,
2018,04/05/2018,"9,695.50000","9,779.20020","9,585.95996","9,700.75977","9,700.75977","8,217,829,888",,,,,,,,,,
2018,05/05/2018,"9,700.28027","9,964.50000","9,695.12012","9,858.15039","9,858.15039","7,651,939,840",,,,,,,,,,
2018,06/05/2018,"9,845.30957","9,940.13965","9,465.25000","9,654.79981","9,654.79981","7,222,280,192",,,,,,,,,,
2018,07/05/2018,"9,645.66992","9,665.84961","9,231.53027","9,373.00977","9,373.00977","7,394,019,840",,,,,,,,,,
2018,08/05/2018,"9,380.87012","9,462.75000","9,127.76953","9,234.82031","9,234.82031","7,415,869,952",,,,,,,,,,
2018,09/05/2018,"9,223.73047","9,374.75977","9,031.62012","9,325.17969","9,325.17969","7,226,890,240",,,,,,,,,,
2018,10/05/2018,"9,325.95996","9,396.04004","9,040.51953","9,043.94043","9,043.94043","6,906,699,776",,,,,,,,,,
2018,11/05/2018,"9,052.95996","9,052.95996","8,394.45996","8,441.49023","8,441.49023","8,488,520,192",,,,,,,,,,
2018,12/05/2018,"8,441.44043","8,664.86035","8,223.50000","8,504.88965","8,504.88965","6,821,380,096",,,,,,,,,,
2018,13/05/2018,"8,515.49023","8,773.54981","8,395.12012","8,723.94043","8,723.94043","5,866,379,776",,,,,,,,,,
2018,14/05/2018,"8,713.09961","8,881.12012","8,367.96973","8,716.79004","8,716.79004","7,364,149,760",,,,,,,,,,
2018,15/05/2018,"8,705.19043","8,836.19043","8,456.45020","8,510.37988","8,510.37988","6,705,710,080",,,,,,,,,,
2018,16/05/2018,"8,504.41016","8,508.42969","8,175.49023","8,368.83008","8,368.83008","6,760,220,160",,,,,,,,,,
2018,17/05/2018,"8,370.04981","8,445.54004","8,054.12012","8,094.31982","8,094.31982","5,862,530,048",,,,,,,,,,
2018,18/05/2018,"8,091.83008","8,274.12012","7,974.81982","8,250.96973","8,250.96973","5,764,190,208",,,,,,,,,,
2018,19/05/2018,"8,255.73047","8,372.05957","8,183.35010","8,247.17969","8,247.17969","4,712,399,872",,,,,,,,,,
2018,20/05/2018,"8,246.99023","8,562.41016","8,205.24023","8,513.25000","8,513.25000","5,191,059,968",,,,,,,,,,
2018,21/05/2018,"8,522.33008","8,557.51953","8,365.12012","8,418.99023","8,418.99023","5,154,990,080",,,,,,,,,,
2018,22/05/2018,"8,419.87012","8,423.25000","8,004.58008","8,041.77979","8,041.77979","5,137,010,176",,,,,,,,,,
2018,23/05/2018,"8,037.08008","8,054.66016","7,507.87988","7,557.81982","7,557.81982","6,491,120,128",,,,,,,,,,
2018,24/05/2018,"7,561.12012","7,738.60010","7,331.14014","7,587.33984","7,587.33984","6,049,220,096",,,,,,,,,,
2018,25/05/2018,"7,592.29981","7,659.14014","7,392.64990","7,480.14014","7,480.14014","4,867,829,760",,,,,,,,,,
2018,26/05/2018,"7,486.47998","7,595.16016","7,349.12012","7,355.87988","7,355.87988","4,051,539,968",,,,,,,,,,
2018,27/05/2018,"7,362.08008","7,381.74023","7,270.95996","7,368.22022","7,368.22022","4,056,519,936",,,,,,,,,,
2018,28/05/2018,"7,371.31006","7,419.04981","7,100.89014","7,135.99023","7,135.99023","5,040,600,064",,,,,,,,,,
2018,29/05/2018,"7,129.45996","7,526.41992","7,090.68018","7,472.58984","7,472.58984","5,662,660,096",,,,,,,,,,
2018,30/05/2018,"7,469.72998","7,573.77002","7,313.60010","7,406.52002","7,406.52002","4,922,540,032",,,,,,,,,,
2018,31/05/2018,"7,406.14990","7,608.89990","7,361.12988","7,494.16992","7,494.16992","5,127,130,112",,,,,,,,,,
2018,01/06/2018,"7,500.70020","7,604.72998","7,407.33984","7,541.45020","7,541.45020","4,921,460,224",,,,,,,,,,
2018,02/06/2018,"7,536.72022","7,695.83008","7,497.25977","7,643.45020","7,643.45020","4,939,299,840",,,,,,,,,,
2018,03/06/2018,"7,632.08984","7,754.89014","7,613.04004","7,720.25000","7,720.25000","4,851,760,128",,,,,,,,,,
2018,04/06/2018,"7,722.52979","7,753.81982","7,474.04004","7,514.47022","7,514.47022","4,993,169,920",,,,,,,,,,
2018,05/06/2018,"7,500.89990","7,643.22998","7,397.00000","7,633.75977","7,633.75977","4,961,739,776",,,,,,,,,,
2018,06/06/2018,"7,625.97022","7,680.43018","7,502.00977","7,653.97998","7,653.97998","4,692,259,840",,,,,,,,,,
2018,07/06/2018,"7,650.81982","7,741.27002","7,650.81982","7,678.24023","7,678.24023","4,485,799,936",,,,,,,,,,
2018,08/06/2018,"7,685.14014","7,698.18994","7,558.39990","7,624.91992","7,624.91992","4,227,579,904",,,,,,,,,,
2018,09/06/2018,"7,632.52002","7,683.58008","7,531.97998","7,531.97998","7,531.97998","3,845,220,096",,,,,,,,,,
2018,10/06/2018,"7,499.54981","7,499.54981","6,709.06982","6,786.02002","6,786.02002","5,804,839,936",,,,,,,,,,
2018,11/06/2018,"6,799.29004","6,910.18018","6,706.62988","6,906.91992","6,906.91992","4,745,269,760",,,,,,,,,,
2018,12/06/2018,"6,905.81982","6,907.95996","6,542.08008","6,582.35986","6,582.35986","4,654,380,032",,,,,,,,,,
2018,13/06/2018,"6,596.87988","6,631.66016","6,285.62988","6,349.89990","6,349.89990","5,052,349,952",,,,,,,,,,
2018,14/06/2018,"6,342.75000","6,707.14014","6,334.45996","6,675.35010","6,675.35010","5,138,710,016",,,,,,,,,,
2018,15/06/2018,"6,674.08008","6,681.08008","6,433.87012","6,456.58008","6,456.58008","3,955,389,952",,,,,,,,,,
2018,16/06/2018,"6,455.45020","6,592.49023","6,402.29004","6,550.16016","6,550.16016","3,194,170,112",,,,,,,,,,
2018,17/06/2018,"6,545.52979","6,589.10986","6,499.27002","6,499.27002","6,499.27002","3,104,019,968",,,,,,,,,,
2018,18/06/2018,"6,510.06982","6,781.14014","6,446.68018","6,734.81982","6,734.81982","4,039,200,000",,,,,,,,,,
2018,19/06/2018,"6,742.39014","6,822.50000","6,709.91992","6,769.93994","6,769.93994","4,057,029,888",,,,,,,,,,
2018,20/06/2018,"6,770.75977","6,821.56006","6,611.87988","6,776.54981","6,776.54981","3,888,640,000",,,,,,,,,,
2018,21/06/2018,"6,780.08984","6,810.93994","6,715.16992","6,729.74023","6,729.74023","3,529,129,984",,,,,,,,,,
2018,22/06/2018,"6,737.87988","6,747.08008","6,006.60010","6,083.68994","6,083.68994","5,079,810,048",,,,,,,,,,
2018,23/06/2018,"6,090.10010","6,224.81982","6,071.81006","6,162.47998","6,162.47998","3,431,360,000",,,,,,,,,,
2018,24/06/2018,"6,164.27979","6,223.77979","5,826.41016","6,173.22998","6,173.22998","4,566,909,952",,,,,,,,,,
2018,25/06/2018,"6,171.97022","6,327.37012","6,119.68018","6,249.18018","6,249.18018","5,500,810,240",,,,,,,,,,
2018,26/06/2018,"6,253.54981","6,290.16016","6,093.66992","6,093.66992","6,093.66992","3,279,759,872",,,,,,,,,,
2018,27/06/2018,"6,084.39990","6,180.00000","6,052.85010","6,157.12988","6,157.12988","3,296,219,904",,,,,,,,,,
2018,28/06/2018,"6,153.16016","6,170.41016","5,873.04981","5,903.43994","5,903.43994","3,467,800,064",,,,,,,,,,
2018,29/06/2018,"5,898.12988","6,261.66016","5,835.75000","6,218.29981","6,218.29981","3,966,230,016",,,,,,,,,,
2018,30/06/2018,"6,214.22022","6,465.50977","6,214.22022","6,404.00000","6,404.00000","4,543,860,224",,,,,,,,,,
2018,01/07/2018,"6,411.68018","6,432.85010","6,289.29004","6,385.81982","6,385.81982","4,788,259,840",,,,,,,,,,
2018,02/07/2018,"6,380.37988","6,683.85986","6,305.70020","6,614.18018","6,614.18018","4,396,930,048",,,,,,,,,,
2018,03/07/2018,"6,596.66016","6,671.37012","6,447.75000","6,529.58984","6,529.58984","4,672,309,760",,,,,,,,,,
2018,04/07/2018,"6,550.87012","6,771.91992","6,450.45996","6,597.54981","6,597.54981","4,176,689,920",,,,,,,,,,
2018,05/07/2018,"6,599.70996","6,749.54004","6,546.64990","6,639.14014","6,639.14014","4,999,240,192",,,,,,,,,,
2018,06/07/2018,"6,638.68994","6,700.93994","6,533.54981","6,673.50000","6,673.50000","4,313,959,936",,,,,,,,,,
2018,07/07/2018,"6,668.70996","6,863.99023","6,579.24023","6,856.93018","6,856.93018","3,961,080,064",,,,,,,,,,
2018,08/07/2018,"6,857.79981","6,885.91016","6,747.97998","6,773.87988","6,773.87988","3,386,210,048",,,,,,,,,,
2018,09/07/2018,"6,775.08008","6,838.68018","6,724.33984","6,741.75000","6,741.75000","3,718,129,920",,,,,,,,,,
2018,10/07/2018,"6,739.20996","6,767.74023","6,320.72022","6,329.95020","6,329.95020","4,052,430,080",,,,,,,,,,
2018,11/07/2018,"6,330.77002","6,444.95996","6,330.47022","6,394.70996","6,394.70996","3,644,859,904",,,,,,,,,,
2018,12/07/2018,"6,396.77979","6,397.10010","6,136.41992","6,228.81006","6,228.81006","3,770,170,112",,,,,,,,,,
2018,13/07/2018,"6,235.02979","6,310.54981","6,192.24023","6,238.04981","6,238.04981","3,805,400,064",,,,,,,,,,
2018,14/07/2018,"6,247.50000","6,298.18994","6,212.22022","6,276.12012","6,276.12012","2,923,670,016",,,,,,,,,,
2018,15/07/2018,"6,272.70020","6,403.45996","6,256.50977","6,359.64014","6,359.64014","3,285,459,968",,,,,,,,,,
2018,16/07/2018,"6,357.00977","6,741.75000","6,357.00977","6,741.75000","6,741.75000","4,725,799,936",,,,,,,,,,
2018,17/07/2018,"6,739.64990","7,387.24023","6,684.16992","7,321.04004","7,321.04004","5,961,950,208",,,,,,,,,,
2018,18/07/2018,"7,315.31982","7,534.99023","7,280.47022","7,370.77979","7,370.77979","6,103,410,176",,,,,,,,,,
2018,19/07/2018,"7,378.20020","7,494.45996","7,295.45996","7,466.85986","7,466.85986","5,111,629,824",,,,,,,,,,
2018,20/07/2018,"7,467.39990","7,594.66992","7,323.25977","7,354.12988","7,354.12988","4,936,869,888",,,,,,,,,,
2018,21/07/2018,"7,352.72022","7,437.64014","7,262.41016","7,419.29004","7,419.29004","3,726,609,920",,,,,,,,,,
2018,22/07/2018,"7,417.79981","7,537.95020","7,383.81982","7,418.49023","7,418.49023","3,695,460,096",,,,,,,,,,
2018,23/07/2018,"7,414.70996","7,771.50000","7,409.10010","7,711.10986","7,711.10986","5,132,480,000",,,,,,,,,,
2018,24/07/2018,"7,716.50977","8,424.26953","7,705.50000","8,424.26953","8,424.26953","7,277,689,856",,,,,,,,,,
2018,25/07/2018,"8,379.66016","8,416.87012","8,086.35986","8,181.39014","8,181.39014","5,845,400,064",,,,,,,,,,
2018,26/07/2018,"8,176.85010","8,290.33008","7,878.70996","7,951.58008","7,951.58008","4,899,089,920",,,,,,,,,,
2018,27/07/2018,"7,950.39990","8,262.66016","7,839.75977","8,165.00977","8,165.00977","5,195,879,936",,,,,,,,,,
2018,28/07/2018,"8,169.06006","8,222.84961","8,110.77002","8,192.15039","8,192.15039","3,988,750,080",,,,,,,,,,
2018,29/07/2018,"8,205.82031","8,272.25977","8,141.18018","8,218.45996","8,218.45996","4,107,190,016",,,,,,,,,,
2018,30/07/2018,"8,221.58008","8,235.50000","7,917.50000","8,180.47998","8,180.47998","5,551,400,000",,,,,,,,,,
2018,31/07/2018,"8,181.20020","8,181.52979","7,696.93018","7,780.43994","7,780.43994","5,287,530,000",,,,,,,,,,
2018,01/08/2018,"7,769.04004","7,769.04004","7,504.95020","7,624.91016","7,624.91016","4,797,620,000",,,,,,,,,,
2018,02/08/2018,"7,634.18994","7,712.77002","7,523.43994","7,567.14990","7,567.14990","4,214,110,000",,,,,,,,,,
2018,03/08/2018,"7,562.14014","7,562.14014","7,328.64990","7,434.39014","7,434.39014","4,627,150,000",,,,,,,,,,
2018,04/08/2018,"7,438.66992","7,497.49023","6,984.06982","7,032.85010","7,032.85010","4,268,390,000",,,,,,,,,,
2018,05/08/2018,"7,031.08008","7,102.77002","6,940.70020","7,068.47998","7,068.47998","3,679,110,000",,,,,,,,,,
2018,06/08/2018,"7,062.93994","7,166.54981","6,890.54004","6,951.79981","6,951.79981","3,925,900,000",,,,,,,,,,
2018,07/08/2018,"6,958.31982","7,146.56006","6,748.24023","6,753.12012","6,753.12012","4,682,800,000",,,,,,,,,,
2018,08/08/2018,"6,746.85010","6,746.85010","6,226.22022","6,305.79981","6,305.79981","5,064,430,000",,,,,,,,,,
2018,09/08/2018,"6,305.56006","6,625.72998","6,249.06982","6,568.22998","6,568.22998","4,267,040,000",,,,,,,,,,
2018,10/08/2018,"6,571.41992","6,591.25977","6,124.52002","6,184.70996","6,184.70996","4,528,680,000",,,,,,,,,,
2018,11/08/2018,"6,185.79004","6,455.74023","6,109.02979","6,295.72998","6,295.72998","4,047,850,000",,,,,,,,,,
2018,12/08/2018,"6,283.64990","6,409.85010","6,237.50000","6,322.68994","6,322.68994","5,665,250,000",,,,,,,,,,
2018,13/08/2018,"6,341.35986","6,537.04981","6,225.72022","6,297.56982","6,297.56982","4,083,980,000",,,,,,,,,,
2018,14/08/2018,"6,287.66016","6,287.93994","5,971.04981","6,199.70996","6,199.70996","5,301,700,000",,,,,,,,,,
2018,15/08/2018,"6,221.41992","6,588.49023","6,221.41992","6,308.52002","6,308.52002","4,895,450,000",,,,,,,,,,
2018,16/08/2018,"6,294.22998","6,473.50000","6,276.41016","6,334.72998","6,334.72998","4,328,420,000",,,,,,,,,,
2018,17/08/2018,"6,340.91016","6,582.50000","6,324.97022","6,580.62988","6,580.62988","4,992,990,000",,,,,,,,,,
2018,18/08/2018,"6,583.43018","6,617.35010","6,353.72998","6,423.75977","6,423.75977","3,984,520,000",,,,,,,,,,
2018,19/08/2018,"6,422.56982","6,537.97998","6,361.54981","6,506.06982","6,506.06982","3,311,170,000",,,,,,,,,,
2018,20/08/2018,"6,500.50977","6,536.91992","6,297.93018","6,308.52979","6,308.52979","3,665,100,000",,,,,,,,,,
2018,21/08/2018,"6,301.06982","6,500.87012","6,298.24023","6,488.75977","6,488.75977","3,377,180,000",,,,,,,,,,
2018,22/08/2018,"6,486.25000","6,816.79004","6,310.10986","6,376.70996","6,376.70996","4,668,110,000",,,,,,,,,,
2018,23/08/2018,"6,371.33984","6,546.54004","6,371.33984","6,534.87988","6,534.87988","3,426,180,000",,,,,,,,,,
2018,24/08/2018,"6,551.52002","6,719.95996","6,498.64014","6,719.95996","6,719.95996","4,097,820,000",,,,,,,,,,
2018,25/08/2018,"6,719.95020","6,789.62988","6,700.95996","6,763.18994","6,763.18994","3,312,600,000",,,,,,,,,,
2018,26/08/2018,"6,754.64014","6,774.75000","6,620.75000","6,707.25977","6,707.25977","3,295,500,000",,,,,,,,,,
2018,27/08/2018,"6,710.79981","6,884.64014","6,689.70996","6,884.64014","6,884.64014","4,019,000,000",,,,,,,,,,
2018,28/08/2018,"6,891.08008","7,109.56006","6,882.33984","7,096.27979","7,096.27979","4,659,940,000",,,,,,,,,,
2018,29/08/2018,"7,091.70996","7,113.29981","6,970.81982","7,047.16016","7,047.16016","4,145,880,000",,,,,,,,,,
2018,30/08/2018,"7,043.75977","7,072.68994","6,834.68994","6,978.22998","6,978.22998","4,463,250,000",,,,,,,,,,
2018,31/08/2018,"6,973.97022","7,057.16992","6,920.16016","7,037.58008","7,037.58008","4,495,650,000",,,,,,,,,,
2018,01/09/2018,"7,044.81006","7,242.29004","7,038.04981","7,193.25000","7,193.25000","4,116,050,000",,,,,,,,,,
2018,02/09/2018,"7,189.58008","7,306.31006","7,132.16016","7,272.72022","7,272.72022","4,329,540,000",,,,,,,,,,
2018,03/09/2018,"7,279.02979","7,317.93994","7,208.14990","7,260.06006","7,260.06006","4,087,760,000",,,,,,,,,,
2018,04/09/2018,"7,263.00000","7,388.25977","7,255.43994","7,361.66016","7,361.66016","4,273,640,000",,,,,,,,,,
2018,05/09/2018,"7,361.45996","7,388.43018","6,792.83008","6,792.83008","6,792.83008","5,800,460,000",,,,,,,,,,
2018,06/09/2018,"6,755.14014","6,755.14014","6,404.72022","6,529.16992","6,529.16992","5,523,470,000",,,,,,,,,,
2018,07/09/2018,"6,528.91992","6,555.29004","6,396.87012","6,467.06982","6,467.06982","4,264,680,000",,,,,,,,,,
2018,08/09/2018,"6,460.16992","6,534.25000","6,197.52002","6,225.97998","6,225.97998","3,835,060,000",,,,,,,,,,
2018,09/09/2018,"6,223.37988","6,446.25977","6,201.22022","6,300.85986","6,300.85986","3,671,890,000",,,,,,,,,,
2018,10/09/2018,"6,301.56982","6,374.97998","6,292.75977","6,329.70020","6,329.70020","3,714,100,000",,,,,,,,,,
2018,11/09/2018,"6,331.87988","6,398.91992","6,260.20996","6,321.20020","6,321.20020","3,849,910,000",,,,,,,,,,
2018,12/09/2018,"6,317.00977","6,363.87012","6,265.08984","6,351.79981","6,351.79981","4,064,230,000",,,,,,,,,,
2018,13/09/2018,"6,354.24023","6,535.41016","6,354.24023","6,517.31006","6,517.31006","4,210,910,000",,,,,,,,,,
2018,14/09/2018,"6,515.41016","6,596.10010","6,456.16992","6,512.70996","6,512.70996","4,076,220,000",,,,,,,,,,
2018,15/09/2018,"6,509.39990","6,561.72022","6,493.54981","6,543.20020","6,543.20020","3,216,300,000",,,,,,,,,,
2018,16/09/2018,"6,536.68018","6,544.33008","6,460.10010","6,517.18018","6,517.18018","3,273,730,000",,,,,,,,,,
2018,17/09/2018,"6,514.06006","6,540.20996","6,257.52002","6,281.20020","6,281.20020","3,910,780,000",,,,,,,,,,
2018,18/09/2018,"6,280.91016","6,384.18018","6,265.70996","6,371.29981","6,371.29981","4,180,090,000",,,,,,,,,,
2018,19/09/2018,"6,371.85010","6,448.45996","6,208.33984","6,398.54004","6,398.54004","4,431,340,000",,,,,,,,,,
2018,20/09/2018,"6,398.85010","6,529.25977","6,395.95020","6,519.66992","6,519.66992","4,348,110,000",,,,,,,,,,
2018,21/09/2018,"6,513.87012","6,794.33008","6,496.35986","6,734.95020","6,734.95020","6,531,940,000",,,,,,,,,,
2018,22/09/2018,"6,735.04981","6,814.56006","6,616.79981","6,721.97998","6,721.97998","4,509,660,000",,,,,,,,,,
2018,23/09/2018,"6,715.31982","6,766.14990","6,679.41992","6,710.62988","6,710.62988","4,197,500,000",,,,,,,,,,
2018,24/09/2018,"6,704.77002","6,713.56006","6,580.89990","6,595.41016","6,595.41016","4,177,310,000",,,,,,,,,,
2018,25/09/2018,"6,603.64014","6,603.64014","6,381.85986","6,446.47022","6,446.47022","4,726,180,000",,,,,,,,,,
2018,26/09/2018,"6,452.79004","6,585.91016","6,397.89014","6,495.00000","6,495.00000","4,437,300,000",,,,,,,,,,
2018,27/09/2018,"6,495.29004","6,712.10010","6,464.95020","6,676.75000","6,676.75000","4,606,810,000",,,,,,,,,,
2018,28/09/2018,"6,678.75000","6,785.02979","6,598.31982","6,644.12988","6,644.12988","5,014,430,000",,,,,,,,,,
2018,29/09/2018,"6,643.10010","6,643.10010","6,511.64990","6,601.95996","6,601.95996","4,363,690,000",,,,,,,,,,
2018,30/09/2018,"6,604.70996","6,643.77979","6,566.54004","6,625.56006","6,625.56006","4,002,280,000",,,,,,,,,,
2018,01/10/2018,"6,619.85010","6,653.29981","6,549.08008","6,589.62012","6,589.62012","4,000,970,000",,,,,,,,,,
2018,02/10/2018,"6,593.24023","6,611.83984","6,537.89990","6,556.10010","6,556.10010","3,979,260,000",,,,,,,,,,
2018,03/10/2018,"6,553.85986","6,571.45996","6,454.02979","6,502.58984","6,502.58984","3,887,310,000",,,,,,,,,,
2018,04/10/2018,"6,497.91016","6,603.31006","6,497.91016","6,576.68994","6,576.68994","3,838,410,000",,,,,,,,,,
2018,05/10/2018,"6,574.14990","6,623.62012","6,557.41016","6,622.47998","6,622.47998","3,671,500,000",,,,,,,,,,
2018,06/10/2018,"6,622.45020","6,628.54004","6,577.79981","6,588.31006","6,588.31006","3,259,740,000",,,,,,,,,,
2018,07/10/2018,"6,590.68018","6,641.49023","6,557.04004","6,602.95020","6,602.95020","3,306,630,000",,,,,,,,,,
2018,08/10/2018,"6,600.18994","6,675.06006","6,576.04004","6,652.22998","6,652.22998","3,979,460,000",,,,,,,,,,
2018,09/10/2018,"6,653.08008","6,661.41016","6,606.93994","6,642.64014","6,642.64014","3,580,810,000",,,,,,,,,,
2018,10/10/2018,"6,640.29004","6,640.29004","6,538.95996","6,585.52979","6,585.52979","3,787,650,000",,,,,,,,,,
2018,11/10/2018,"6,586.74023","6,586.74023","6,243.74023","6,256.24023","6,256.24023","5,181,640,000",,,,,,,,,,
2018,12/10/2018,"6,239.25000","6,328.50000","6,236.47022","6,274.58008","6,274.58008","3,783,500,000",,,,,,,,,,
2018,13/10/2018,"6,278.08008","6,308.50977","6,259.81006","6,285.99023","6,285.99023","3,064,030,000",,,,,,,,,,
2018,14/10/2018,"6,288.49023","6,363.20996","6,280.14990","6,290.93018","6,290.93018","3,085,320,000",,,,,,,,,,
2018,15/10/2018,"6,292.64014","6,965.06006","6,258.68018","6,596.54004","6,596.54004","7,370,770,000",,,,,,,,,,
2018,16/10/2018,"6,601.41016","6,673.58984","6,571.37012","6,596.10986","6,596.10986","4,074,800,000",,,,,,,,,,
2018,17/10/2018,"6,590.52002","6,601.20996","6,517.45020","6,544.43018","6,544.43018","4,088,420,000",,,,,,,,,,
2018,18/10/2018,"6,542.33008","6,567.54004","6,450.04004","6,476.70996","6,476.70996","3,924,080,000",,,,,,,,,,
2018,19/10/2018,"6,478.06982","6,493.68018","6,445.31006","6,465.41016","6,465.41016","3,578,870,000",,,,,,,,,,
2018,20/10/2018,"6,460.91992","6,497.72022","6,449.00000","6,489.18994","6,489.18994","3,379,130,000",,,,,,,,,,
2018,21/10/2018,"6,490.08984","6,556.37988","6,476.00000","6,482.35010","6,482.35010","3,253,610,000",,,,,,,,,,
2018,22/10/2018,"6,486.04981","6,543.79981","6,462.97998","6,487.16016","6,487.16016","3,672,860,000",,,,,,,,,,
2018,23/10/2018,"6,472.35986","6,506.00977","6,451.27002","6,475.74023","6,475.74023","3,716,150,000",,,,,,,,,,
2018,24/10/2018,"6,478.89014","6,521.99023","6,468.85986","6,495.83984","6,495.83984","3,424,670,000",,,,,,,,,,
2018,25/10/2018,"6,484.64990","6,504.64990","6,447.02979","6,476.29004","6,476.29004","3,230,550,000",,,,,,,,,,
2018,26/10/2018,"6,468.43994","6,498.29004","6,449.60986","6,474.75000","6,474.75000","3,306,050,000",,,,,,,,,,
2018,27/10/2018,"6,480.83984","6,507.41016","6,453.52979","6,480.37988","6,480.37988","3,393,250,000",,,,,,,,,,
2018,28/10/2018,"6,482.66016","6,502.27979","6,447.91016","6,486.39014","6,486.39014","3,445,190,000",,,,,,,,,,
2018,29/10/2018,"6,492.35010","6,503.60010","6,306.99023","6,332.62988","6,332.62988","4,199,910,000",,,,,,,,,,
2018,30/10/2018,"6,337.04004","6,364.99023","6,310.14014","6,334.27002","6,334.27002","3,781,100,000",,,,,,,,,,
2018,31/10/2018,"6,336.99023","6,349.16016","6,316.87988","6,317.60986","6,317.60986","4,191,240,000",,,,,,,,,,
2018,01/11/2018,"6,318.14014","6,547.14014","6,311.83008","6,377.77979","6,377.77979","3,789,400,000",,,,,,,,,,
2018,02/11/2018,"6,378.91992","6,396.85986","6,327.37988","6,388.43994","6,388.43994","4,234,870,000",,,,,,,,,,
2018,03/11/2018,"6,387.24023","6,400.06982","6,342.37012","6,361.25977","6,361.25977","3,658,640,000",,,,,,,,,,
2018,04/11/2018,"6,365.47022","6,388.62988","6,294.56982","6,376.12988","6,376.12988","4,390,020,000",,,,,,,,,,
2018,05/11/2018,"6,363.62012","6,480.58984","6,363.62012","6,419.66016","6,419.66016","4,174,800,000",,,,,,,,,,
2018,06/11/2018,"6,433.37988","6,463.54981","6,408.16016","6,461.00977","6,461.00977","4,700,040,000",,,,,,,,,,
2018,07/11/2018,"6,468.50000","6,552.16016","6,468.31006","6,530.14014","6,530.14014","4,941,260,000",,,,,,,,,,
2018,08/11/2018,"6,522.27002","6,536.91992","6,438.52979","6,453.72022","6,453.72022","4,665,260,000",,,,,,,,,,
2018,09/11/2018,"6,442.60010","6,456.45996","6,373.37012","6,385.62012","6,385.62012","4,346,820,000",,,,,,,,,,
2018,10/11/2018,"6,386.12988","6,437.27979","6,385.31006","6,409.22022","6,409.22022","3,705,320,000",,,,,,,,,,
2018,11/11/2018,"6,413.62988","6,423.25000","6,350.16992","6,411.27002","6,411.27002","3,939,060,000",,,,,,,,,,
2018,12/11/2018,"6,411.75977","6,434.20996","6,360.47022","6,371.27002","6,371.27002","4,295,770,000",,,,,,,,,,
