"","Close","Date"
"780",3483.810059,"2020-10-16"
"781",3426.919922,"2020-10-19"
"782",3443.120117,"2020-10-20"
"783",3435.560059,"2020-10-21"
"784",3453.48999,"2020-10-22"
"785",3465.389893,"2020-10-23"
"786",3400.969971,"2020-10-26"
"787",3390.679932,"2020-10-27"
"788",3271.030029,"2020-10-28"
"789",3310.110107,"2020-10-29"
"790",3269.959961,"2020-10-30"
"791",3310.23999,"2020-11-02"
"792",3369.159912,"2020-11-03"
"793",3443.439941,"2020-11-04"
"794",3510.449951,"2020-11-05"
"795",3509.439941,"2020-11-06"
"796",3550.5,"2020-11-09"
"797",3545.530029,"2020-11-10"
"798",3572.659912,"2020-11-11"
"799",3537.01001,"2020-11-12"
"800",3585.149902,"2020-11-13"
"801",3626.909912,"2020-11-16"
"802",3609.530029,"2020-11-17"
"803",3567.790039,"2020-11-18"
"804",3581.870117,"2020-11-19"
"805",3557.540039,"2020-11-20"
"806",3577.590088,"2020-11-23"
"807",3635.409912,"2020-11-24"
"808",3629.649902,"2020-11-25"
"809",3638.350098,"2020-11-27"
"810",3621.629883,"2020-11-30"
"811",3662.449951,"2020-12-01"
"812",3669.01001,"2020-12-02"
"813",3666.719971,"2020-12-03"
"814",3699.120117,"2020-12-04"
"815",3691.959961,"2020-12-07"
"816",3702.25,"2020-12-08"
"817",3672.820068,"2020-12-09"
"818",3668.100098,"2020-12-10"
"819",3663.459961,"2020-12-11"
"820",3647.48999,"2020-12-14"
"821",3694.620117,"2020-12-15"
"822",3701.169922,"2020-12-16"
"823",3722.47998,"2020-12-17"
"824",3709.409912,"2020-12-18"
"825",3694.919922,"2020-12-21"
"826",3687.26001,"2020-12-22"
"827",3690.01001,"2020-12-23"
"828",3703.060059,"2020-12-24"
"829",3735.360107,"2020-12-28"
"830",3727.040039,"2020-12-29"
"831",3732.040039,"2020-12-30"
"832",3756.070068,"2020-12-31"
"833",3700.649902,"2021-01-04"
"834",3726.860107,"2021-01-05"
"835",3748.139893,"2021-01-06"
"836",3803.790039,"2021-01-07"
"837",3824.679932,"2021-01-08"
"838",3799.610107,"2021-01-11"
"839",3801.189941,"2021-01-12"
"840",3809.840088,"2021-01-13"
"841",3795.540039,"2021-01-14"
"842",3768.25,"2021-01-15"
"843",3798.909912,"2021-01-19"
"844",3851.850098,"2021-01-20"
"845",3853.070068,"2021-01-21"
"846",3841.469971,"2021-01-22"
"847",3855.360107,"2021-01-25"
"848",3849.620117,"2021-01-26"
"849",3750.77002,"2021-01-27"
"850",3787.379883,"2021-01-28"
"851",3714.23999,"2021-01-29"
"852",3773.860107,"2021-02-01"
"853",3826.310059,"2021-02-02"
"854",3830.169922,"2021-02-03"
"855",3871.73999,"2021-02-04"
"856",3886.830078,"2021-02-05"
"857",3915.590088,"2021-02-08"
"858",3911.22998,"2021-02-09"
"859",3909.879883,"2021-02-10"
"860",3916.379883,"2021-02-11"
"861",3934.830078,"2021-02-12"
"862",3932.590088,"2021-02-16"
"863",3931.330078,"2021-02-17"
"864",3913.969971,"2021-02-18"
"865",3906.709961,"2021-02-19"
"866",3876.5,"2021-02-22"
"867",3881.370117,"2021-02-23"
"868",3925.429932,"2021-02-24"
"869",3829.340088,"2021-02-25"
"870",3811.149902,"2021-02-26"
"871",3901.820068,"2021-03-01"
"872",3870.290039,"2021-03-02"
"873",3819.719971,"2021-03-03"
"874",3768.469971,"2021-03-04"
"875",3841.939941,"2021-03-05"
"876",3821.350098,"2021-03-08"
"877",3875.439941,"2021-03-09"
"878",3898.810059,"2021-03-10"
"879",3939.340088,"2021-03-11"
"880",3943.340088,"2021-03-12"
"881",3968.939941,"2021-03-15"
"882",3962.709961,"2021-03-16"
"883",3974.120117,"2021-03-17"
"884",3915.459961,"2021-03-18"
"885",3913.100098,"2021-03-19"
"886",3940.590088,"2021-03-22"
"887",3910.52002,"2021-03-23"
"888",3889.139893,"2021-03-24"
"889",3909.52002,"2021-03-25"
"890",3974.540039,"2021-03-26"
"891",3971.090088,"2021-03-29"
"892",3958.550049,"2021-03-30"
"893",3972.889893,"2021-03-31"
"894",4019.870117,"2021-04-01"
"895",4077.909912,"2021-04-05"
"896",4073.939941,"2021-04-06"
"897",4079.949951,"2021-04-07"
"898",4097.169922,"2021-04-08"
"899",4128.799805,"2021-04-09"
"900",4127.990234,"2021-04-12"
"901",4141.589844,"2021-04-13"
"902",4124.660156,"2021-04-14"
"903",4170.419922,"2021-04-15"
"904",4185.470215,"2021-04-16"
"905",4163.259766,"2021-04-19"
"906",4134.939941,"2021-04-20"
"907",4173.419922,"2021-04-21"
"908",4134.97998,"2021-04-22"
"909",4180.169922,"2021-04-23"
"910",4187.620117,"2021-04-26"
"911",4186.720215,"2021-04-27"
"912",4183.180176,"2021-04-28"
"913",4211.470215,"2021-04-29"
"914",4181.169922,"2021-04-30"
"915",4192.660156,"2021-05-03"
"916",4164.660156,"2021-05-04"
"917",4167.589844,"2021-05-05"
"918",4201.620117,"2021-05-06"
"919",4232.600098,"2021-05-07"
"920",4188.430176,"2021-05-10"
"921",4152.100098,"2021-05-11"
"922",4063.040039,"2021-05-12"
"923",4112.5,"2021-05-13"
"924",4173.850098,"2021-05-14"
"925",4163.290039,"2021-05-17"
"926",4127.830078,"2021-05-18"
"927",4115.680176,"2021-05-19"
"928",4159.120117,"2021-05-20"
"929",4155.859863,"2021-05-21"
"930",4197.049805,"2021-05-24"
"931",4188.129883,"2021-05-25"
"932",4195.990234,"2021-05-26"
"933",4200.879883,"2021-05-27"
"934",4204.109863,"2021-05-28"
"935",4202.040039,"2021-06-01"
"936",4208.120117,"2021-06-02"
"937",4192.850098,"2021-06-03"
"938",4229.890137,"2021-06-04"
"939",4226.52002,"2021-06-07"
"940",4227.259766,"2021-06-08"
"941",4219.549805,"2021-06-09"
"942",4239.180176,"2021-06-10"
"943",4247.439941,"2021-06-11"
"944",4255.149902,"2021-06-14"
"945",4246.589844,"2021-06-15"
"946",4223.700195,"2021-06-16"
"947",4221.859863,"2021-06-17"
"948",4166.450195,"2021-06-18"
"949",4224.790039,"2021-06-21"
"950",4246.439941,"2021-06-22"
"951",4241.839844,"2021-06-23"
"952",4266.490234,"2021-06-24"
"953",4280.700195,"2021-06-25"
"954",4290.609863,"2021-06-28"
"955",4291.799805,"2021-06-29"
"956",4297.5,"2021-06-30"
"957",4319.939941,"2021-07-01"
"958",4352.339844,"2021-07-02"
"959",4343.540039,"2021-07-06"
"960",4358.129883,"2021-07-07"
"961",4320.819824,"2021-07-08"
"962",4369.549805,"2021-07-09"
"963",4384.629883,"2021-07-12"
"964",4369.209961,"2021-07-13"
"965",4374.299805,"2021-07-14"
"966",4360.029785,"2021-07-15"
"967",4327.160156,"2021-07-16"
"968",4258.490234,"2021-07-19"
"969",4323.060059,"2021-07-20"
"970",4358.689941,"2021-07-21"
"971",4367.47998,"2021-07-22"
"972",4411.790039,"2021-07-23"
"973",4422.299805,"2021-07-26"
"974",4401.459961,"2021-07-27"
"975",4400.640137,"2021-07-28"
"976",4419.149902,"2021-07-29"
"977",4395.259766,"2021-07-30"
"978",4387.160156,"2021-08-02"
"979",4423.149902,"2021-08-03"
"980",4402.660156,"2021-08-04"
"981",4429.100098,"2021-08-05"
"982",4436.52002,"2021-08-06"
"983",4432.350098,"2021-08-09"
"984",4436.75,"2021-08-10"
"985",4442.410156,"2021-08-11"
"986",4460.830078,"2021-08-12"
"987",4468,"2021-08-13"
"988",4472.939941,"2021-08-16"
"989",4448.080078,"2021-08-17"
"990",4400.27002,"2021-08-18"
"991",4405.799805,"2021-08-19"
"992",4441.669922,"2021-08-20"
"993",4479.529785,"2021-08-23"
"994",4486.22998,"2021-08-24"
"995",4496.189941,"2021-08-25"
"996",4470,"2021-08-26"
"997",4509.370117,"2021-08-27"
"998",4528.790039,"2021-08-30"
"999",4522.680176,"2021-08-31"
"1000",4524.089844,"2021-09-01"
"1001",4536.950195,"2021-09-02"
"1002",4535.430176,"2021-09-03"
"1003",4520.029785,"2021-09-07"
"1004",4514.069824,"2021-09-08"
"1005",4493.279785,"2021-09-09"
